owner_address,owner_twitter_username,id,address,twitterUsername,twitterName,twitterPfpUrl,twitterUserId,ftUsername,ftName,userBio,ftPfpUrl,lastOnline,balance,isFollowing,has_keys
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,211740,0x15b3e7085e1f3661d0efdbf3c066d241456d97e8,_CryptoPlato,plato.btc,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x15b3e7085e1f3661d0efdbf3c066d241456d97e8.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=RPf~A-0gQFynRAV6QExi1aGuiD6Dy93QpbbfeBV5UWdbbAubnylMrBFRSZjB61GYDVAD6T3wcUTUmZqsFUGTanmL~VxG66lwKprduFkNGf9Oitc72j8ZSjk30UE2N8BC~mvxWa0F-MmraS2bDPc6mL-y2SPZwTpQKbBQywSe4RX6UX12XBGBVVQaKm6oh3IDMwyZd9WvwlL~cOo3Hb2AGir508CZobkDa7j27CpF9q8y6oMgkg6fwklAoV0jDsE9vDG3xOilR8BYrqIEYOsc2i3H3hI90rt91~KyHX6HCL6rl1KanZ8lLYYL74i8fKRIwRbB3suyTexhNKNkERG24g__,1451604830074589186,_CryptoPlato,plato.btc,,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x15b3e7085e1f3661d0efdbf3c066d241456d97e8/933306581zk57gkxpn2?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=iMR3sJSRNtAI-BheyxCgT~qt53NgUjVnJqe--d-WooAxzizHLaXbVGD0qIEwQRwJCWW2VzJvFqgVN6IjtquHHF8SaqJ9lfsEE6oDfbLKkwkNzOenYg9r1oiwWCCPdpsFBp9itp7FexZuUx8F1ZxXwH6SvBeTmFYXcG3YMN13JYU4pmS459Y1OVCU0~ArjhUcAzwYpmGQmxcBqx0mlNWsbSY-MSQ822KfLZAqRnAQO72MB8Wsm3zUUVmml~bC7sufNK5pmE93r0WZXdyK7OsV2ch4e-wA58w7tsgceoB6QUPKteKI0pSpicONHMLBNCP75QAy2-2F9176a5~r9Hr6AQ__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,7355,0x19764807354f2e55069c301d936b97e00f9257ce,0xBaba23,0xBaba,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x19764807354f2e55069c301d936b97e00f9257ce.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=kQb-uDXUpf9dqTy6b5kjRe91fKSlYP11PNJbovHano2QZvp3yTJviK-YHV7gMfLNakWGj4IW3UoItRTaQmqH-rYtOqNf5qypcWo46xGh2hT5cuI3m3o9vx1YMn-dHn8FOjtPhnrB1SMZAP7Cxb3Bz0bLewho2F9U883gpRp8c0aBXQKxigOy8CJr9rIZU3-G00fifFN~sHI2adPGQVN03uI-CBKP5WplMS4FKDniMGqqkDci3HcwUjRGH0ZII8e1crz-VLYkizjYIoys1Eph7iZC9KZNFDR34tRz7tzpJrEVCYlXxoE4~esCIBaydzLrfgfzDgL7bdx1b5Q3ribSiA__,461659933,0xBaba23,0xBaba,"""Research @ Messari | Trading attention""",https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x19764807354f2e55069c301d936b97e00f9257ce.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=kQb-uDXUpf9dqTy6b5kjRe91fKSlYP11PNJbovHano2QZvp3yTJviK-YHV7gMfLNakWGj4IW3UoItRTaQmqH-rYtOqNf5qypcWo46xGh2hT5cuI3m3o9vx1YMn-dHn8FOjtPhnrB1SMZAP7Cxb3Bz0bLewho2F9U883gpRp8c0aBXQKxigOy8CJr9rIZU3-G00fifFN~sHI2adPGQVN03uI-CBKP5WplMS4FKDniMGqqkDci3HcwUjRGH0ZII8e1crz-VLYkizjYIoys1Eph7iZC9KZNFDR34tRz7tzpJrEVCYlXxoE4~esCIBaydzLrfgfzDgL7bdx1b5Q3ribSiA__,1691748974455,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,159706,0x1a6c20d8ddaf118f4d96bb074fa5170b667399cc,friendtech33,"FT33(💎,⚡️)",https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x1a6c20d8ddaf118f4d96bb074fa5170b667399cc.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=ZSbbRzdMu3Df~hgOPXC4r2Sdxfi8JGo1I8eGkmD7bFHI2iXtOK7mcFf6MN3JN1GhOVd2tgIYVKr~~cZgd3DyREcR0GcDjV2W4kyhc4xyW-c~8tX-Fcx9j996xMOf62HeLg3vlCn2aZ7Nougyy-l6sPmuRukUWql7H4bqARcLyAcXE6ynuMfNUbhBnMbgpifXBMgp5Ly~xGjJ0wL5yyxKYfd~NYGSBrP8FB6~OO9Ks8WC5OhBK~t0nzOFuhkCYRbqlaSjlqy94keWkQFZdCeTQ7GpM9ii7CFxaMxfyqZXoxnN2kXwyAZp83n2ieWmDCKJYWjGJ11pTCbuCTmcleT8nQ__,1700403969200381952,friendtech33,FT33,"""FT33 DAO is building $FTW a reserve currency backed by FT keys.""",https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x1a6c20d8ddaf118f4d96bb074fa5170b667399cc.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=ZSbbRzdMu3Df~hgOPXC4r2Sdxfi8JGo1I8eGkmD7bFHI2iXtOK7mcFf6MN3JN1GhOVd2tgIYVKr~~cZgd3DyREcR0GcDjV2W4kyhc4xyW-c~8tX-Fcx9j996xMOf62HeLg3vlCn2aZ7Nougyy-l6sPmuRukUWql7H4bqARcLyAcXE6ynuMfNUbhBnMbgpifXBMgp5Ly~xGjJ0wL5yyxKYfd~NYGSBrP8FB6~OO9Ks8WC5OhBK~t0nzOFuhkCYRbqlaSjlqy94keWkQFZdCeTQ7GpM9ii7CFxaMxfyqZXoxnN2kXwyAZp83n2ieWmDCKJYWjGJ11pTCbuCTmcleT8nQ__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,18465,0x1d25edcc07ecdc2de3cdc34efcc3d332194381e8,ol_chunka_coal,ol chunka coal,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x1d25edcc07ecdc2de3cdc34efcc3d332194381e8.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=ez1ZU~wjwatOPKqFq76~hEayYvYjiFyMegP6ayjLTX~J8DiJguhAnI~i-~TeUozxxWsll6EsR~gPeybOPdbsWNKuCVOCSXdd0uznAwYdA7zqrsoo~DyHNE8K1bR3tbZIXm5HRonFHBrXWiyDUsu6vCx5r5~LPT5hrb5ddpF1EI3XDmCaCmFzHOQzqLP5c3MCcF5-btBaSYidJxfCT4YLGdjSGHxFdvRuyJd~kR7oi5f4DgL4w1GXgxE9vOteZMxIHFstz8uaiMGNln-LlnTNnywv-OzrY7prPFuqtg4mW-hNgAPOOz79M5i5nlyAtbk8Eyc6~3Tn6RpaVKkT4xl2kw__,806432335,ol_chunka_coal,ol chunka coal,,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x1d25edcc07ecdc2de3cdc34efcc3d332194381e8.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=ez1ZU~wjwatOPKqFq76~hEayYvYjiFyMegP6ayjLTX~J8DiJguhAnI~i-~TeUozxxWsll6EsR~gPeybOPdbsWNKuCVOCSXdd0uznAwYdA7zqrsoo~DyHNE8K1bR3tbZIXm5HRonFHBrXWiyDUsu6vCx5r5~LPT5hrb5ddpF1EI3XDmCaCmFzHOQzqLP5c3MCcF5-btBaSYidJxfCT4YLGdjSGHxFdvRuyJd~kR7oi5f4DgL4w1GXgxE9vOteZMxIHFstz8uaiMGNln-LlnTNnywv-OzrY7prPFuqtg4mW-hNgAPOOz79M5i5nlyAtbk8Eyc6~3Tn6RpaVKkT4xl2kw__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,595235,0x200a6573644efcb3a08c0c0b8901a9519c23dcf2,joeljack,Joel Jackson,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x200a6573644efcb3a08c0c0b8901a9519c23dcf2.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=WK8BM-i8hUPvPvGwhniTu6gWBUpiwHxneKZJ5n5SVow6mCJps-ZesL2edCOiva-BY08X~C-QIX-Usdrj8iLP5SI0m2i2wpEewcYPCCNU-vyujsP9EjtBx8xMlrNtkOPg-kvNIHhrr1UaHKIB~GS0IQgxYbwGzbE~p5EtpYNJPDOABFCPHOpbnvNkqFKEnx4M-xQKWj4bJkWfH8fWbfTJ8~ExDOivR8cR5kBK6Zoxl67IMzbQSOBVSTPOVwyyseBjvAxoGiJuWVmnYNxcTHuu1G4fruqFguqhQ4CG85j6EYc6i4UsybFPbQwzawrJYzy5vvLsaDnrHT4HVANpHxpbQA__,30308991,joeljack,Joel Jackson,,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x200a6573644efcb3a08c0c0b8901a9519c23dcf2.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=WK8BM-i8hUPvPvGwhniTu6gWBUpiwHxneKZJ5n5SVow6mCJps-ZesL2edCOiva-BY08X~C-QIX-Usdrj8iLP5SI0m2i2wpEewcYPCCNU-vyujsP9EjtBx8xMlrNtkOPg-kvNIHhrr1UaHKIB~GS0IQgxYbwGzbE~p5EtpYNJPDOABFCPHOpbnvNkqFKEnx4M-xQKWj4bJkWfH8fWbfTJ8~ExDOivR8cR5kBK6Zoxl67IMzbQSOBVSTPOVwyyseBjvAxoGiJuWVmnYNxcTHuu1G4fruqFguqhQ4CG85j6EYc6i4UsybFPbQwzawrJYzy5vvLsaDnrHT4HVANpHxpbQA__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,606521,0x21747e8d45bbca5063b4f0ecb3f5e0e3f26ae5a1,friend_tec83979,Friend Tech Share,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x21747e8d45bbca5063b4f0ecb3f5e0e3f26ae5a1.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=kvm8hZWvrYqEoBZqXmh11mYS89O7pOH9iqItmabL3qYq1ZrsH5j-rL8sT~sOPdqnl2VUK46YHptt17bun2F0Ac2p0QeWTM-UmcaaHU~0hiCttw50R~v-QgAAADLIJwK5CldUqbZKg4jQsYB09IVJYjCx~u~psFweCj-qQlcf8fO-NjdpAbiUBHAnrJSPRWuutpEnSGvVV9p3Ajckzh9Cfv1UWy73tOZhdfiFkMKUMkylR7A0BaVwKyrhnQXjOAakFzBwHad8D3aLj1ErCwa-tzWmgxvr93O4rm4H3N-ock~hMAQhQm94SHAyRTOaBq48poGDsXMWf4Dkz7M8JU93sQ__,1777461066047303680,friend_tec83979,Friend Tech Share,,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x21747e8d45bbca5063b4f0ecb3f5e0e3f26ae5a1/32782091zc8tnb5mqw?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=Dvcdk2znmnMSnQ3r3nj2NzLZ45Uoh8orRCWut4ii1BYCz2DQNWGnTXCKhi~sssbkjW5kBnHglVJfKb1~g6qFfZ2nvKyscIiv4-TR7HlOSFDTSUi599Y4exDiI6GHRGUS65S6NnGgm9hCLQNPVIz3Y5Pjocj3oYtwWTUx0ZCqPYfvnr5MLaKGWZa15o4p90dOML2jTu4g-Svq0m9wO1pgS18QhUxc-pzmja8eRlveOlAJm5ZS2IkaWTW1oxEhRJ9c5YVrUDBOaKsQrBa1mGofARoqwvJJKgaSYOlrFO1oB7EcnAJcdafOLv5eOKC8UAY~iT8H2yElYr0KGsKLzNEEnQ__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,40615,0x2516d733498720b862c92567da24037843d047e8,danlim87,Danny Lim,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x2516d733498720b862c92567da24037843d047e8.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=hKyf5iQYRD7bWtrtegDintt-CRGld6QAkNd3562vctaEMGONZmW7w51KZZN1kNoZ-AEhtpLH09Jo~UeKFW3rseS93UnD0czCXu99L-5J2pm49~WEkHnZbBF6cpRECmkMWgdvFjp-RbsBkUmWXooD7PFlCxOUf-ofGdcbkaPYkXxrT6e9y2GtpH9Z1tIwtAu5mWurDPv-oV6j-NbVzTAAhKm45hEvNoY7pERBEknOjObPTfloO0thN0WTGDOx44-rQvHRFgt06wbg7CQGNih77fB9WwHR6Ouf9~HLL5Kff1Le1TxU9SVJYCxY~rrAC1CAJt8MG6UQDl0udRB5QzbOEQ__,34297092,danlim87,Danny Lim,"""Waddup """,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x2516d733498720b862c92567da24037843d047e8.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=hKyf5iQYRD7bWtrtegDintt-CRGld6QAkNd3562vctaEMGONZmW7w51KZZN1kNoZ-AEhtpLH09Jo~UeKFW3rseS93UnD0czCXu99L-5J2pm49~WEkHnZbBF6cpRECmkMWgdvFjp-RbsBkUmWXooD7PFlCxOUf-ofGdcbkaPYkXxrT6e9y2GtpH9Z1tIwtAu5mWurDPv-oV6j-NbVzTAAhKm45hEvNoY7pERBEknOjObPTfloO0thN0WTGDOx44-rQvHRFgt06wbg7CQGNih77fB9WwHR6Ouf9~HLL5Kff1Le1TxU9SVJYCxY~rrAC1CAJt8MG6UQDl0udRB5QzbOEQ__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,648454,0x26c368b31710aa26c7c12318db7573b21c849650,xeeebs,xeeebs,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x26c368b31710aa26c7c12318db7573b21c849650.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=Nq2gkewSy79W4jLt420bWh3FRj~Spc13jUPPvP1SBXh6k-f0DlATB9eicmYl81QZPuYdn9ptEPIg9WgRLq8N~li5CVLXBuILCOGt1FGdTNQtxrOJUrgDsaEjgnqkzRm7uNOWtsJp6YdsEQvuP2GdOqxrFqnDfg5qD2Mgsl4wG2VnTTW2LdhUkdTeAA6CsUPEt1jfsVDFxq0baAyR4bE8kX44ZEEX-t3poPDJJLYDVL7nfwesnMm-YFvzO49WHgJpBdfWeTmWk5od~7FltI6EabT2dc93mojwYvlkH5-9FKbNCLyUi2dgbKUJjvpWlqE29r4K9j-5H2RiZVfBZ9Pnhw__,1442564661270904833,Xeeebs,Xeeebs,,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x26c368b31710aa26c7c12318db7573b21c849650/5188956681icwbnalfi?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=HYGX8rF0k8XUr7w~99Q42RFGZYwbAp2s~-~TnqeZbH3898rcCfLDYqpe9W0j9voA6WSzKZZjnGA6ow1xeJ~FENLZrycUkM6EqEj12vEzq6dmGExksX--MXsN02IapvxliBp-j4MqlXtsO8xq~Kg1w8bhlHcBTJ~ezTCsEFHjqf5TxapE48-jtjnmEDOgCXCDJXSydJTXBQTkYhsgyvtQPeAu567jVyQ2M9dxLNSEObQOk43xxwYOyQ7HC3XFYoZ16NmXzX69LqmRAEzvCadAi5310RbqsnvSkRL8FyFb7Xr2LRVm1gSg7wKzlb7s7Exo5sMckfMu~UAzdIrKyr3ccw__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,586861,0x2735912167884e096ded8d938cbb96c9e9fe4daa,coinslover88,Cryptobull,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x2735912167884e096ded8d938cbb96c9e9fe4daa.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=Q7S~qJ8nCaKX~aLkwAQbcDd2s-zLVQKqo0eVjwY5r4ag4p0N6yDlRFRwSknYCunuOSt9vb4bwz18IVhruAB8is1qLKhWeKrzLtHdFruz12-QdSaetU0SVTYbJIl7Z84iBTv5L4HLx6y32tw1uFd-dY-xqz1EEJLrgEU8kKO4328GatT45DDZfoEitr6qQOu6x3Ya3POhh3GPefUB2aO0OWp~YC6oE237jXp8CiiS1IrAtbDRUqgb62gwhjll~m9EZbKYYrPlTJYIWfh4x-fppUBJuT0kJ1YvKZ~vvU~jnA5zyD7E4Ks4ovPHGca-tp9XgWbQ-d4Kq1YRUEmh1-xPqw__,853228337065590784,coinslover88,Cryptobull,,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x2735912167884e096ded8d938cbb96c9e9fe4daa.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=Q7S~qJ8nCaKX~aLkwAQbcDd2s-zLVQKqo0eVjwY5r4ag4p0N6yDlRFRwSknYCunuOSt9vb4bwz18IVhruAB8is1qLKhWeKrzLtHdFruz12-QdSaetU0SVTYbJIl7Z84iBTv5L4HLx6y32tw1uFd-dY-xqz1EEJLrgEU8kKO4328GatT45DDZfoEitr6qQOu6x3Ya3POhh3GPefUB2aO0OWp~YC6oE237jXp8CiiS1IrAtbDRUqgb62gwhjll~m9EZbKYYrPlTJYIWfh4x-fppUBJuT0kJ1YvKZ~vvU~jnA5zyD7E4Ks4ovPHGca-tp9XgWbQ-d4Kq1YRUEmh1-xPqw__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,65231,0x2e08a34273794a72e14910e1ef1f9d9f3db3f6d7,metavalues0,meta values,https://pbs.twimg.com/profile_images/1690729157494243329/Jpj8dlp-.jpg,1540731209176711169,metavalues0,meta values,,https://pbs.twimg.com/profile_images/1690729157494243329/Jpj8dlp-.jpg,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,50260,0x2f91906b73e4cc8a7f759629d8c83a595e4cdabc,JayGillyTheKid,Jamaal,https://pbs.twimg.com/profile_images/1474143144434356229/jQYCy0vn.jpg,250244182,JayGillyTheKid,Jamaal,,https://pbs.twimg.com/profile_images/1474143144434356229/jQYCy0vn.jpg,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,16996,0x3cf988ade426a4b57255e8ec2b048f6fc19a0b0d,fulminmaxi,Francesco 🌊,https://pbs.twimg.com/profile_images/1528363037236903936/YexAPjSG.jpg,1528362607433994240,fulminmaxi,Francesco 🌊,,https://pbs.twimg.com/profile_images/1528363037236903936/YexAPjSG.jpg,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,604736,0x44f782400d53997a6d1c3c795c83934253652436,larpalt,o.o,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x44f782400d53997a6d1c3c795c83934253652436.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=Kuzj1~IOYYet3cSWPDDZlQBJHImqHRREvBfA1NgVY1FfogBfKuhUVJRK4Aq3I9HoswUiHkEvm9LaKqTTsZDUnRjpNSsEXceUl5vEjKz5Gwf~v0VXVlR9dYeGzRI8PTa84c6wg7QZMT3Qfu2uiylu99bv9akwA0w8UiCdVpMGVUH0SjRZZ8SkDCKnXg1UIP1UoH~q4RvNBbl2XDgafZ5eW4v-hB60QcPhnkEJYkSUYo8KjujRNky5y4uk~TZqB~AogH7NtthGlalM8C7FWsNbgKr6q1aOkYU2Qs-L266WTJT5NhAuxKqAcsYgHriYd-wguLQBM8CdqupQWlBetrSJCg__,1450587414892847105,larpalt,o.o,,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x44f782400d53997a6d1c3c795c83934253652436.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=Kuzj1~IOYYet3cSWPDDZlQBJHImqHRREvBfA1NgVY1FfogBfKuhUVJRK4Aq3I9HoswUiHkEvm9LaKqTTsZDUnRjpNSsEXceUl5vEjKz5Gwf~v0VXVlR9dYeGzRI8PTa84c6wg7QZMT3Qfu2uiylu99bv9akwA0w8UiCdVpMGVUH0SjRZZ8SkDCKnXg1UIP1UoH~q4RvNBbl2XDgafZ5eW4v-hB60QcPhnkEJYkSUYo8KjujRNky5y4uk~TZqB~AogH7NtthGlalM8C7FWsNbgKr6q1aOkYU2Qs-L266WTJT5NhAuxKqAcsYgHriYd-wguLQBM8CdqupQWlBetrSJCg__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,22583,0x45f2815a277dbe17143d6f09ae565fd375e152e1,unbanksyETH,unbanksy,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x45f2815a277dbe17143d6f09ae565fd375e152e1.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=CU~oQJklOz-8P2Lycx-UYt19XulxKudLh-JP9FyOwhXAZRlNJ8bjSBBICmH3GAeAbqkwjBXhGnima0GBhNrbCEZIUjLQ5RofcjEYgFMgTCGLTZxMCp-0DLh6whPIqoRU96TnkxdPv3c~OCOdaghpVz1B3K-V1FaZxCRdM7Rj3aUkXzapXamSpdXD3BvlFOFLa2y3TVU0JW~bFDPvLhj23xeTt1rPBzTyZ0rMOAiIYS0yVHz38tlRMGygMFv7F4vVCjdq4c2QL8sEM6DQ-P5f7wmZFmvEyf8KZOCcRqOZa7ce1BqaZP6ZdhsoZHrxfv2NlQbq0rW38GDNRaKMiz-Zsw__,1316760229955039233,unbanksy,unbanksy,"""Product & GTM of interesting mechanism designs @BaselineMarkets @OlympusDAO """,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x45f2815a277dbe17143d6f09ae565fd375e152e1/11742441x3ct8601y?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=EwhSSj2o8ll98oXTY3tX4BsQmRfxdJXJ7nv937QMg9-fmghaX5g634CA979ZlmZas8tBrwQNJLm9wRIxcN-c0aoRpVjhXqAQk6bhMQuF3LzwxQc75Kybp9bGGLuhb6JW2E6dmNWMmAks1ZhY23hI8TnJTavrzQ33bo8VfZJgHGuUof~dtATUi1Pj48bITn8BmK0NP3QchCRjhGa-7CwFiGeJt6F8Z7ZWwJu3tzxvMMzOf19BuVNoPAJqjtQZHJvpsTrWuDUmBHAW-VWj0JQQ733VWWlap~5LYH-dhcpKfwvL4UfRe8t8E~VbHSPTqQ2m-SCR43aB69BzqgZvF7Y0Eg__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,16383,0x462f1cab7632b9b3dc2b3ce5163cb8b62b728603,remusofmars,remus (sn/acc),https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x462f1cab7632b9b3dc2b3ce5163cb8b62b728603.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=peHDynEiXnkvx9sC2~XJjibCPCHVfxdmsoYbqV7xSgInPyzxHL7A8i5zsJfa0IgRnoAh8GyUEyxzHTg3Bq5np2HePIT77IlPXag738z5247jovEHpZeyvkNSxb8-goTTmLMPhPi0Gx2qBgM4LuBXITYeb-o67M2Mj7-TGUp4d2UkxyERlEnviG~60YMJ3R7Ba-OtI~0EXaxLpq9iyq37WDbj7N1Zp8w9R6t07w5cSWQ1DEb2cOC2AgUgM6HTszHF0W55wPaLtO1dUmwIHsHuXl7zYh7dhngV8xy19dEXuo68DLDgSNlRS4ub9ZEir4VRu9cSojW1djYLD2QxRA9OZg__,1451235188722192387,remusofmars,remus,,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x462f1cab7632b9b3dc2b3ce5163cb8b62b728603.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=peHDynEiXnkvx9sC2~XJjibCPCHVfxdmsoYbqV7xSgInPyzxHL7A8i5zsJfa0IgRnoAh8GyUEyxzHTg3Bq5np2HePIT77IlPXag738z5247jovEHpZeyvkNSxb8-goTTmLMPhPi0Gx2qBgM4LuBXITYeb-o67M2Mj7-TGUp4d2UkxyERlEnviG~60YMJ3R7Ba-OtI~0EXaxLpq9iyq37WDbj7N1Zp8w9R6t07w5cSWQ1DEb2cOC2AgUgM6HTszHF0W55wPaLtO1dUmwIHsHuXl7zYh7dhngV8xy19dEXuo68DLDgSNlRS4ub9ZEir4VRu9cSojW1djYLD2QxRA9OZg__,0,1,False,1
0xe9825fd47c5d863b1aecba3707abcc7c8b49b88d,blknoiz06,59868,0x4d57fecc667307159be3fd6340cadfcf86016fb9,therealOGedeon,Osama Gedeon,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x4d57fecc667307159be3fd6340cadfcf86016fb9.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=d-ojidj6WMRtdbtfXWEaPi~y2vbS-haE5ovZPhlivVRBSUsrfBbGVQ6QNYoEIQ5R-nWhOyXy0XEDdcPK4qPOIcfTgtomgS88dkoH9hlzdz68l7sB7X~fR6JSR~tN8Dz2T92gj7fA65eL6j9KENZYw3mGd8yJ8TAr4Q-LyPZ5VmjpB9g~zKc4HNkfKKkYfxAP18ufFD6EhiNxR5KfDb9wdsnIb606Ml5d4DqMA8AHj8UVmC2orwlhLz1fgZWdWwHUSeh2RWIozw0q6l0IulNaUjbPUrlK59qgm68GNcIPG3P-p0--KQOIg1ECf0oD3tloJjAbQJnKkEtZGHz7qqJdGA__,1259111349050802177,therealOGlampin,AlwaysLampin,,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x4d57fecc667307159be3fd6340cadfcf86016fb9.jpg?Expires=1821849085&Key-Pair-Id=K11ON08J8XW8N0&Signature=d-ojidj6WMRtdbtfXWEaPi~y2vbS-haE5ovZPhlivVRBSUsrfBbGVQ6QNYoEIQ5R-nWhOyXy0XEDdcPK4qPOIcfTgtomgS88dkoH9hlzdz68l7sB7X~fR6JSR~tN8Dz2T92gj7fA65eL6j9KENZYw3mGd8yJ8TAr4Q-LyPZ5VmjpB9g~zKc4HNkfKKkYfxAP18ufFD6EhiNxR5KfDb9wdsnIb606Ml5d4DqMA8AHj8UVmC2orwlhLz1fgZWdWwHUSeh2RWIozw0q6l0IulNaUjbPUrlK59qgm68GNcIPG3P-p0--KQOIg1ECf0oD3tloJjAbQJnKkEtZGHz7qqJdGA__,0,1,False,1
