id,address,twitterUsername,twitterName,twitterPfpUrl,twitterUserId,ftUsername,ftName,ftPfpUrl,lastOnline,lastMessageTime,holderCount,holdingCount,watchlistCount,followerCount,followingCount,shareSupply,displayPrice,netBuy,lifetimeFeesCollectedInWei,userBio,rank,message,owner_address,owner_twitter_username,balance,isFollowing,has_keys
193586.0,0xc99d3e04181954ed7a1397ac81361a257b5ff309,cryptodestin,Testooor,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xc99d3e04181954ed7a1397ac81361a257b5ff309.jpg?Expires=1821846466&Key-Pair-Id=K11ON08J8XW8N0&Signature=TaG3dDd5gmaWzAKmFlc9zG1CWjxHSJ5CyZVw-KChqW1WFPKmoAQVsq7F6AWl5FotKs8Dsj1iQtYMT41hv7DwAZG~Ee6yNM~7fLBfuOiycUcJnlIYmFtoJbOVnRByPHPf8slqKqDtMn4P3SflylgwICb4n-w~Adjx2lKfqAq8GdRmSKh38gvTaw605MNswWXRUjWiOv1lmZEVlzjR3Js3fq2N85727hBvwdcfdcLgQfISHhhy8xYtPXs6x7clK~HQWsuKjxn1pLLRsE2EIuGOI0kit1DEeqhPqR0u42E5oXlvAUBV0wFZ-cqvoaqups2NPiXWRT0TfPTWXT8HvTjLgw__,967144559389085697,cryptodestin,Testooor,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xc99d3e04181954ed7a1397ac81361a257b5ff309.jpg?Expires=1821846466&Key-Pair-Id=K11ON08J8XW8N0&Signature=TaG3dDd5gmaWzAKmFlc9zG1CWjxHSJ5CyZVw-KChqW1WFPKmoAQVsq7F6AWl5FotKs8Dsj1iQtYMT41hv7DwAZG~Ee6yNM~7fLBfuOiycUcJnlIYmFtoJbOVnRByPHPf8slqKqDtMn4P3SflylgwICb4n-w~Adjx2lKfqAq8GdRmSKh38gvTaw605MNswWXRUjWiOv1lmZEVlzjR3Js3fq2N85727hBvwdcfdcLgQfISHhhy8xYtPXs6x7clK~HQWsuKjxn1pLLRsE2EIuGOI0kit1DEeqhPqR0u42E5oXlvAUBV0wFZ-cqvoaqups2NPiXWRT0TfPTWXT8HvTjLgw__,1720724171635,1714825435909.0,6.0,12.0,11.0,11.0,18.0,9.0,5062500000000000,0,0,,6658,,,,,,
155779.0,0x0222c9c37ad965a24010b94bb7268e7b6112ed61,neonvc,Anon,https://pbs.twimg.com/profile_images/1399718717098020865/tuTsOx4k.jpg,1399718626115084295,neonvc,Anon,https://pbs.twimg.com/profile_images/1399718717098020865/tuTsOx4k.jpg,1697107599543,1694138588351.0,5.0,7.0,7.0,7.0,6.0,5.0,1562500000000000,0,0,,21023,,,,,,
63211.0,0xd4063956e99d2d4f8520889bfb39a46c0de02b62,Flygonxyz,Flygon,https://pbs.twimg.com/profile_images/1519848958318858242/TSBNEDOA.jpg,117550318,Flygonxyz,Flygon,https://pbs.twimg.com/profile_images/1519848958318858242/TSBNEDOA.jpg,1721569745757,1711436073234.0,5.0,38.0,26.0,26.0,56.0,8.0,4000000000000000,0,0,,8570,,,,,,
12985.0,0x05a4a56f764f0a8b9fce40fd5080a1c8d0731a74,Suwster,S,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x05a4a56f764f0a8b9fce40fd5080a1c8d0731a74.jpg?Expires=1821846468&Key-Pair-Id=K11ON08J8XW8N0&Signature=fsormuvojwqHZvyl7wt9jPWTBvkRsD8EB2~e8-8~7-xI0kcw49DacTzTBR12NgNK8pG3g5g3jUvBG1RXatANm7ImhfpROwFaEK0OogfE5Q4eLpSm3dNt3Ats4RMBn6yPuDxM8Zrd-u9etx7Ux2QaCFOfzA18EWj3EUnRNELJumpW7RL9VqnfAzre3OCM~y5oS-vtAscTcz7U3STpnF2FPSVYWHgzBDLaJUE~DUiXDnlKgwCE6OpQByCyQrVl1pAjKeQNeGlvXUfwbqIaSogvUVf2ldWTnS2HmibEykX8Hmb9ZbpoNS85M7QamBPLArYgdbsWvEGDXvbteqD~r0UtuQ__,944019117882867714,Suwster,S,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x05a4a56f764f0a8b9fce40fd5080a1c8d0731a74.jpg?Expires=1821846468&Key-Pair-Id=K11ON08J8XW8N0&Signature=fsormuvojwqHZvyl7wt9jPWTBvkRsD8EB2~e8-8~7-xI0kcw49DacTzTBR12NgNK8pG3g5g3jUvBG1RXatANm7ImhfpROwFaEK0OogfE5Q4eLpSm3dNt3Ats4RMBn6yPuDxM8Zrd-u9etx7Ux2QaCFOfzA18EWj3EUnRNELJumpW7RL9VqnfAzre3OCM~y5oS-vtAscTcz7U3STpnF2FPSVYWHgzBDLaJUE~DUiXDnlKgwCE6OpQByCyQrVl1pAjKeQNeGlvXUfwbqIaSogvUVf2ldWTnS2HmibEykX8Hmb9ZbpoNS85M7QamBPLArYgdbsWvEGDXvbteqD~r0UtuQ__,1721402568261,1696137492326.0,9.0,24.0,20.0,20.0,24.0,9.0,5062500000000000,0,0,,6658,,,,,,
66824.0,0x0b088dc4f50e0edd17293c8d2ca0ba5282a5ee2a,SignalVulture,SignalVulture,https://pbs.twimg.com/profile_images/1675600226743115777/IrScduC1.jpg,1278403285607755777,SignalVulture,SignalVulture,https://pbs.twimg.com/profile_images/1675600226743115777/IrScduC1.jpg,1721609348972,1720036909480.0,5.0,11.0,19.0,19.0,15.0,7.0,3062500000000000,0,0,"""Still figuring it out""",11284,,,,,,
2040.0,0x18dd4fe6601d72b29b7c338c9e6654938a3d28f2,dailylifeofskim,shawna ✭,https://pbs.twimg.com/profile_images/1641195781037367297/hOvTim0k.jpg,365052592,dailylifeofskim,shawna ✭,https://pbs.twimg.com/profile_images/1641195781037367297/hOvTim0k.jpg,1721160140104,1720111407970.0,18.0,18.0,156.0,156.0,52.0,26.0,42250000000000000,0,0,"""🇰🇷🇺🇸 • kindness above all else • an aerialist in web3 🧚🏼""",447,,,,,,
77320.0,0x2c1f068eccb66ec4c8f499b58b186c7f618b60bf,midoji7,Midoji,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x2c1f068eccb66ec4c8f499b58b186c7f618b60bf.jpg?Expires=1821846469&Key-Pair-Id=K11ON08J8XW8N0&Signature=aCe99Y9m5djUZ9WMMU4Piuy8K8sBnOCXX3MuVwGOKZlo8z6ZxO~DdijEJwvqd4j7o1S3N9QlL6sdymfzx-yNp87RAvYd9vkqiJlkYIJVTtjPZWjMy6LhT5sY-ChSLkcRtlyl-pXpjCvyBoAxJ5~PnZiT4SnnidljL8EuiRf1Pds1GCSxwQ~NslqkIvAVLX6oi8IMlKeYXR3ocoEBlA5Cq4ASpJHjlonSmzcDIkPkrMEtX24g1tmZ5pVE5DV4GemE8GWMGXBku6wB9gXUhdCAfi~H6snPSSYgQ8u4UaRDj6FBPGEH-Gw8JGsmLTAo9llXZSHitkjPT3hodkVWFVzlgg__,1517328801205833731,midoji7,Midoji,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x2c1f068eccb66ec4c8f499b58b186c7f618b60bf.jpg?Expires=1821846469&Key-Pair-Id=K11ON08J8XW8N0&Signature=aCe99Y9m5djUZ9WMMU4Piuy8K8sBnOCXX3MuVwGOKZlo8z6ZxO~DdijEJwvqd4j7o1S3N9QlL6sdymfzx-yNp87RAvYd9vkqiJlkYIJVTtjPZWjMy6LhT5sY-ChSLkcRtlyl-pXpjCvyBoAxJ5~PnZiT4SnnidljL8EuiRf1Pds1GCSxwQ~NslqkIvAVLX6oi8IMlKeYXR3ocoEBlA5Cq4ASpJHjlonSmzcDIkPkrMEtX24g1tmZ5pVE5DV4GemE8GWMGXBku6wB9gXUhdCAfi~H6snPSSYgQ8u4UaRDj6FBPGEH-Gw8JGsmLTAo9llXZSHitkjPT3hodkVWFVzlgg__,1718920052495,1712824592592.0,11.0,3.0,54.0,54.0,13.0,19.0,22562500000000000,0,0,,1038,,,,,,
94008.0,0x2d498abd417f2333cce3f3cbcb10811d5bef035a,7heThreeWords,The Three Words,https://pbs.twimg.com/profile_images/1684187643532439557/5nLjEO3t.png,762409753,7heThreeWords,The Three Words,https://pbs.twimg.com/profile_images/1684187643532439557/5nLjEO3t.png,1716841673369,1714906643632.0,7.0,16.0,21.0,21.0,16.0,9.0,5062500000000000,0,0,,6658,,,,,,
12157.0,0x3fdf0286ab4de242a156a8c87b29f7e59be73fa0,cz_intern,Intern,https://pbs.twimg.com/profile_images/1596083504437149696/agDqrdpV.jpg,904699254521946113,cz_intern,Intern,https://pbs.twimg.com/profile_images/1596083504437149696/agDqrdpV.jpg,1721640487324,1692524613631.0,1.0,6.0,9.0,9.0,28.0,2.0,250000000000000,0,0,,87251,,,,,,
25898.0,0x6b16b04ce5f50e7549929d046741a574e84ff343,Umaronthemove,PrinceofDarkness ✳️✳️🧙‍♂️,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x6b16b04ce5f50e7549929d046741a574e84ff343.jpg?Expires=1821846469&Key-Pair-Id=K11ON08J8XW8N0&Signature=fv0tagnUz3~WzfI2b-KfOlBM7VJvtzCj-pkmKGbo2JmJPeTqXdWsxJ8QU~bYN5-2P4jwTFuu4vfog4xiIuJI3hkvxTJcTYdz~GGd7N-q2KtQ0XCugBJrWirr0cNZd4aw~ODRXMfZHnFMe8aiXGpXjqTLUS5lbhLl4HK7bDB3N77jzMyoxovkvOdMy2zz3fIOH1JYGSzIU7VBttX42BCVonPyzFV2uLPkm3gxnOuJyHSNWz-38c~WrA8Dg2S9E8tccshTgINbRr~FBbV24NkBs9Z816RXG6JZMimDR0HrI5DBVZGtF6-o6wncYlvOwBgRUd4XWmPssX8cAOLlpGzwig__,950374127281627136,Umaronthemove,PrinceofDarkness ✳️✳️🧙‍♂️,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x6b16b04ce5f50e7549929d046741a574e84ff343.jpg?Expires=1821846469&Key-Pair-Id=K11ON08J8XW8N0&Signature=fv0tagnUz3~WzfI2b-KfOlBM7VJvtzCj-pkmKGbo2JmJPeTqXdWsxJ8QU~bYN5-2P4jwTFuu4vfog4xiIuJI3hkvxTJcTYdz~GGd7N-q2KtQ0XCugBJrWirr0cNZd4aw~ODRXMfZHnFMe8aiXGpXjqTLUS5lbhLl4HK7bDB3N77jzMyoxovkvOdMy2zz3fIOH1JYGSzIU7VBttX42BCVonPyzFV2uLPkm3gxnOuJyHSNWz-38c~WrA8Dg2S9E8tccshTgINbRr~FBbV24NkBs9Z816RXG6JZMimDR0HrI5DBVZGtF6-o6wncYlvOwBgRUd4XWmPssX8cAOLlpGzwig__,1714910614871,1714717249854.0,4.0,4.0,6.0,6.0,15.0,5.0,1562500000000000,0,0,,21023,,,,,,
9025.0,0x7f1f0ed9bc88f7461d015a776db7385d6bd6a32e,BenYorke,Ben Yorke,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x7f1f0ed9bc88f7461d015a776db7385d6bd6a32e.jpg?Expires=1821846470&Key-Pair-Id=K11ON08J8XW8N0&Signature=VVJdS6rhlGbLpTnNMKarltVX9luBI-WBxcs9fIjop2PFbOafM5Wis7UdG-i02NLGm4GsO2X0TJVgrKB1UHpnpEhax4oEqA6bCVWTxOLn4LKx7QzJYjOPydnmNuKRFVvpG0IHBQeq8nhJpL8YX7pk4JJEmwObRDcMInwjjCGgs~m3DjjCTFebsFwwxPD6VvrAbk0Dd4GntV~~~nubtMbAssnKH8P5icgX7aKuG-152DtVLovYjq-msBjpqAbHSwA~1GveQHKeZQICFZHLwQhZxUkJYrxeq2Bdiq-SEFvrTTpkS9GgvB~UqpUHukXoRo7iyBflMLD-4Kc01o7pgWIwVA__,23150731,BenYorke,Ben Yorke,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x7f1f0ed9bc88f7461d015a776db7385d6bd6a32e.jpg?Expires=1821846470&Key-Pair-Id=K11ON08J8XW8N0&Signature=VVJdS6rhlGbLpTnNMKarltVX9luBI-WBxcs9fIjop2PFbOafM5Wis7UdG-i02NLGm4GsO2X0TJVgrKB1UHpnpEhax4oEqA6bCVWTxOLn4LKx7QzJYjOPydnmNuKRFVvpG0IHBQeq8nhJpL8YX7pk4JJEmwObRDcMInwjjCGgs~m3DjjCTFebsFwwxPD6VvrAbk0Dd4GntV~~~nubtMbAssnKH8P5icgX7aKuG-152DtVLovYjq-msBjpqAbHSwA~1GveQHKeZQICFZHLwQhZxUkJYrxeq2Bdiq-SEFvrTTpkS9GgvB~UqpUHukXoRo7iyBflMLD-4Kc01o7pgWIwVA__,1717158954629,1715638439197.0,13.0,27.0,80.0,80.0,30.0,13.0,10562500000000000,0,0,"""Building at WOO """,2729,,,,,,
14736.0,0x8f412806d6570989c5b0fc0cff02ba9ec22adf68,_WOOFi,WOOFi,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x8f412806d6570989c5b0fc0cff02ba9ec22adf68.jpg?Expires=1821846470&Key-Pair-Id=K11ON08J8XW8N0&Signature=IhnOCYdS4WCWYtU2PPevBCPWBClJ9MZcFipqr9iqHQe4UIYUpxPTbwQ1wFAyecHqXbImzZueEhs2AnI73qlbN0edLSdIOxf7VZ6n541vDaRMGOHxhfc085HM4R7seIzp~TgygN1eD-4RAfmZ-Op4nY-rVqS75d3AEgQw~3sc-vAGO8sn8V~BScnj9RZdllLzF2RfxeIy6w4wfRuAbRzGjRyZKHMczbPfsm07fsDe4e1lgGBQ08pCKJIN0R-YcpkfO6y0iiZAMDvgT~2bD9rfM1UvRQM8BkAC2AgSWwz15Pw3QnzbRWQg~7gycYuKWafz1PdCF-vqATDebYZ47REFlQ__,1633752530734706693,_WOOFi,WOOFi,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x8f412806d6570989c5b0fc0cff02ba9ec22adf68/730021778m5r6lfkjhu?Expires=1821846470&Key-Pair-Id=K11ON08J8XW8N0&Signature=b0qUvH4wtgRAWGgeItXu0UdsiSlIVWuKWwVjenQ69d8OjvvAvB5sdRMRiL5rZZMJWuHVymuBmPRdYb-C2G2~k2JeTAYwAiwwc1WG5FwQWoyY0kxti9UVKpSYEG3qYG9bWRyzJUabBH2sI1E1a4JcQ2GCB34CGfMP6B5gtNO17Hash3kypx8yAlUISwKupb1d9PutxluYiCCmFp7gwAgbV8dNlyTdco~bqypQ7vf~~LDAuVLl7pPtOqV1c4-1GBe45s2cStEOiRX5ZxiZ6jEPAIj9x6boC9R~0tN637d0DKYAdp5AGt~la-5CSVXKl-q61Isc8hmZDg7BvA7lQD3OoA__,1719237064673,1714912686901.0,11.0,16.0,47.0,47.0,39.0,14.0,12250000000000000,0,0,,2254,,,,,,
314935.0,0xed47fbabd9f817c7f3c4aa648fa908c84972ed1d,simpelyfe,Sim,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xed47fbabd9f817c7f3c4aa648fa908c84972ed1d.jpg?Expires=1821846470&Key-Pair-Id=K11ON08J8XW8N0&Signature=PqWaFl2eVaxGme4dj-MXi-QGgF-UHE4CEwQRAcRvcqe40sAl4Dra3h~NFeiCcyrny9l5ClkpQKouIoZhjP-GlvYTg4WXt8UD~Ngp3TZUbf7TScbYNyWeubBufH8xvqT~ceJzLwTUl7onFA-wWMnjYxked1bsgNvNj7EbECM5amy2-svJbAWRuN-jatoMFDoX-Mm7Jya2HL5-TFTU124rRPb8NyI2wWxFMdwPPhtaUdSFhSsdP-ID6-buxJqEF4gzABjZRGWmoqq9it5eYAAI5XNdR8y9el6N7woyePBj8R2Uq-3UMX4Suac0lIfsB-uTaphHyFIqAo1LT3DdRBqU9A__,1205270970698743808,simpelyfe,Sim,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xed47fbabd9f817c7f3c4aa648fa908c84972ed1d.jpg?Expires=1821846470&Key-Pair-Id=K11ON08J8XW8N0&Signature=PqWaFl2eVaxGme4dj-MXi-QGgF-UHE4CEwQRAcRvcqe40sAl4Dra3h~NFeiCcyrny9l5ClkpQKouIoZhjP-GlvYTg4WXt8UD~Ngp3TZUbf7TScbYNyWeubBufH8xvqT~ceJzLwTUl7onFA-wWMnjYxked1bsgNvNj7EbECM5amy2-svJbAWRuN-jatoMFDoX-Mm7Jya2HL5-TFTU124rRPb8NyI2wWxFMdwPPhtaUdSFhSsdP-ID6-buxJqEF4gzABjZRGWmoqq9it5eYAAI5XNdR8y9el6N7woyePBj8R2Uq-3UMX4Suac0lIfsB-uTaphHyFIqAo1LT3DdRBqU9A__,1720761616089,1711355138959.0,10.0,10.0,69.0,69.0,9.0,15.0,14062500000000000,0,0,,1898,,,,,,
17535.0,0x0a5d47d545425b3f7028ccda619258fd0fd07171,BennetMC2,Ben Pember,https://pbs.twimg.com/profile_images/1474153790739673094/2bgTJ9Eb.jpg,1120668498101817344,BennetMC2,Ben,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x0a5d47d545425b3f7028ccda619258fd0fd07171/69183669nhgwmz27z9?Expires=1821846471&Key-Pair-Id=K11ON08J8XW8N0&Signature=fHQcVOsyM-56nUKb~W0UMa1BKpzXtLy8OfWUUUW2PB4VSBgPgYK8tCVnHtWEoRQKr3uBBkmE5C-4RNMO8j44lVvXMi24R-1aGf5GPJHRfPQ72o14-gh9sonb88IOueliHRvH-WfAljq5M9otuVZuSQQnixG6CetyF3VdliYteLGrPn1aR5xG0U3w3viwTUUn-W4FZnxyEsAyvrxMI5QDEKkF2F30vJ~WKBSRJSgw6uAOYMIqUaGmWXEVPYBdkmInqAqHGgCt7~LENIGscPefY~NxMcS-LnfXPzcKVMqJtKWTwkmS4wxm6pGZMCDXL2ESfRtmqEQ40D6hveJWxP7elQ__,1716636110593,1712786978065.0,4.0,2.0,7.0,7.0,24.0,5.0,1562500000000000,0,0,,21023,,,,,,
51888.0,0xf9282e25efeb3af64629db9525a27d88798fff98,0xfadetocrypto,unfinished,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xf9282e25efeb3af64629db9525a27d88798fff98.jpg?Expires=1821846471&Key-Pair-Id=K11ON08J8XW8N0&Signature=JQ61hDy~5eiOLxcvFLkvRQhuPPmBuXaR983gEuQgkr96zUEEJDFnXWiocPuDTWgB8yZ4UZzd15~j28ZHv~f3VEbhxSk3a1tEIw4QH3G0224OEEeu8902a019wwNBHwGeI0qy2juqIPH~RgE7qYhT-oNq4RTr0EeeahccbAkT-W16OX5NMB~w6PnjzdAFn9-O8GlqYw8TCpwo8he~61zIsQFiJ96G3EIHmMxbI5GGZwS-J6L15IdjsD0STXqWLsQaJ5FJGwpV8mMR5RS29uisPrz6hAq5fk9-UMghnplIJcq-68e-Urci7fxirhQPyHUBG9FKGC1r66iwtPMwz8m4Yw__,953140667294740481,0xfadetocrypto,unfinished,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xf9282e25efeb3af64629db9525a27d88798fff98.jpg?Expires=1821846471&Key-Pair-Id=K11ON08J8XW8N0&Signature=JQ61hDy~5eiOLxcvFLkvRQhuPPmBuXaR983gEuQgkr96zUEEJDFnXWiocPuDTWgB8yZ4UZzd15~j28ZHv~f3VEbhxSk3a1tEIw4QH3G0224OEEeu8902a019wwNBHwGeI0qy2juqIPH~RgE7qYhT-oNq4RTr0EeeahccbAkT-W16OX5NMB~w6PnjzdAFn9-O8GlqYw8TCpwo8he~61zIsQFiJ96G3EIHmMxbI5GGZwS-J6L15IdjsD0STXqWLsQaJ5FJGwpV8mMR5RS29uisPrz6hAq5fk9-UMghnplIJcq-68e-Urci7fxirhQPyHUBG9FKGC1r66iwtPMwz8m4Yw__,1716947983678,1714974072608.0,4.0,3.0,16.0,16.0,13.0,9.0,5062500000000000,0,0,,6658,,,,,,
6175.0,0x6ce952eb3f5be40fab6f228e273984847c8b6620,loomdart,loomdart,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x6ce952eb3f5be40fab6f228e273984847c8b6620.jpg?Expires=1821846472&Key-Pair-Id=K11ON08J8XW8N0&Signature=XzRNo85eUHs5mb7xOwVVjxCI~93Yeo77-s7HUSG1DQ8zlVspvZ9-Khf~lDbBcrv8F~xbm-SvKFFV-xYaswaHJmfTPQdIOD8OBGnhye2SsmQNAh43y7KrJaD8SX5indv6DFqGMfzj3MOQh2xRmooK5vonssSUPLHO98j0fv7Y7K9elP0gHjuuw7jJxv5GOCSCy4~DjHsC0zNwYqCkO9p1r4AZV4h4lQ1Ix6qF3e-rhOU6JLzsFfqEveAHRtNZQNuN7R2QxSBymbT12~S1LlpNfDT9u~la~1rc1UGLIMk32jd~fQWuVIU6wMCZWz~DHmGC~clgQDb~TbZx8wRn6gyWfQ__,2603525726,loomdart,loomdart,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x6ce952eb3f5be40fab6f228e273984847c8b6620.jpg?Expires=1821846472&Key-Pair-Id=K11ON08J8XW8N0&Signature=XzRNo85eUHs5mb7xOwVVjxCI~93Yeo77-s7HUSG1DQ8zlVspvZ9-Khf~lDbBcrv8F~xbm-SvKFFV-xYaswaHJmfTPQdIOD8OBGnhye2SsmQNAh43y7KrJaD8SX5indv6DFqGMfzj3MOQh2xRmooK5vonssSUPLHO98j0fv7Y7K9elP0gHjuuw7jJxv5GOCSCy4~DjHsC0zNwYqCkO9p1r4AZV4h4lQ1Ix6qF3e-rhOU6JLzsFfqEveAHRtNZQNuN7R2QxSBymbT12~S1LlpNfDT9u~la~1rc1UGLIMk32jd~fQWuVIU6wMCZWz~DHmGC~clgQDb~TbZx8wRn6gyWfQ__,1720427954110,1714937652405.0,33.0,96.0,893.0,893.0,112.0,55.0,189062500000000000,0,0,,40,,,,,,
356468.0,0x6c067da3a4965fb565475c71a0845f38460a7308,appuleius104,AppuleiusDiocles,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x6c067da3a4965fb565475c71a0845f38460a7308.jpg?Expires=1821846473&Key-Pair-Id=K11ON08J8XW8N0&Signature=iKEDqqL~StAuqDm3AIybSaHq2PzP4BcKVE6RlQx8s6qiVSp5Rsuh5D56AEheuS~-3cq4w6oGm2WujS28KHnMQot~-0u~wCqX2JF3xAXn25r1~STfDowpXSSwWThn8kUcQt0LnEhkvXBh3GQq20TGKiJhtXPrzNbYaDQzxVvCEQBEi~um1pU-C9L~LUiTukPuCjv-5LNt5ug5LLm8suqCv8Gi6Fzy5gr~rVgWe~ln0i503vTI7ZY2nsGkgf0UYqQ9HckwKvs7z3AwsqO-dgeT0qbnrykNB8J3avXJ5s5-Y6SdAMIoI~kMl9x2bZC7lctEYMJzp6MJrt9~klwcUN8MmA__,1711726397197062144,appuleius104,AppuleiusDiocles,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x6c067da3a4965fb565475c71a0845f38460a7308.jpg?Expires=1821846473&Key-Pair-Id=K11ON08J8XW8N0&Signature=iKEDqqL~StAuqDm3AIybSaHq2PzP4BcKVE6RlQx8s6qiVSp5Rsuh5D56AEheuS~-3cq4w6oGm2WujS28KHnMQot~-0u~wCqX2JF3xAXn25r1~STfDowpXSSwWThn8kUcQt0LnEhkvXBh3GQq20TGKiJhtXPrzNbYaDQzxVvCEQBEi~um1pU-C9L~LUiTukPuCjv-5LNt5ug5LLm8suqCv8Gi6Fzy5gr~rVgWe~ln0i503vTI7ZY2nsGkgf0UYqQ9HckwKvs7z3AwsqO-dgeT0qbnrykNB8J3avXJ5s5-Y6SdAMIoI~kMl9x2bZC7lctEYMJzp6MJrt9~klwcUN8MmA__,1716410426244,1699316038633.0,1.0,3.0,12.0,12.0,10.0,4.0,1000000000000000,0,0,,29933,,,,,,
90214.0,0xb621981d6cf1567291142bb826da82eb86142b1d,JohnB1ur,John B,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb621981d6cf1567291142bb826da82eb86142b1d.jpg?Expires=1821846473&Key-Pair-Id=K11ON08J8XW8N0&Signature=ZJ09LBEIzd12nY0q074vBqmgt0QJBfVIrABkNleH5jeIHfrhCUgu1SksNHh3GJAYZGzCqz8NOhEFmbFQMnfhevRTqV7Fh~l2zNpsLKL6ki65SeUbmnduqKUNI1XRiiMEbFmEAH727yjkZJ6UIQ2XqGtdnqe-OQC~~Ovh7X4VSZrhDA5AZOjo3gKWzKIHiAh6kl-5KkYla3PiJRkj9bRnEreSL~~bnA6Nqq8vkrL8L4JV~3ChNdeVbFgHT-OkjEuAtppM1g2NDGXV4K-~9HtxGyuE-ds0moFFsKIS63nYfZ3pqjRP6ojWZ3DWTzgwxrfKCaH875zI1a6DuDxjr2-zaw__,1630723351160160257,JohnB1ur,John B,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb621981d6cf1567291142bb826da82eb86142b1d.jpg?Expires=1821846473&Key-Pair-Id=K11ON08J8XW8N0&Signature=ZJ09LBEIzd12nY0q074vBqmgt0QJBfVIrABkNleH5jeIHfrhCUgu1SksNHh3GJAYZGzCqz8NOhEFmbFQMnfhevRTqV7Fh~l2zNpsLKL6ki65SeUbmnduqKUNI1XRiiMEbFmEAH727yjkZJ6UIQ2XqGtdnqe-OQC~~Ovh7X4VSZrhDA5AZOjo3gKWzKIHiAh6kl-5KkYla3PiJRkj9bRnEreSL~~bnA6Nqq8vkrL8L4JV~3ChNdeVbFgHT-OkjEuAtppM1g2NDGXV4K-~9HtxGyuE-ds0moFFsKIS63nYfZ3pqjRP6ojWZ3DWTzgwxrfKCaH875zI1a6DuDxjr2-zaw__,1711523710731,0.0,2.0,6.0,3.0,3.0,5.0,2.0,250000000000000,0,0,,87251,,,,,,
4438.0,0xd451db3fcdcb0152e67c140be18aa06c4e6a3369,Morty0x,Morty | Buji DAO,https://pbs.twimg.com/profile_images/1648213545979641856/5sg9q7Dc.jpg,1358984475388956673,Morty0x,Morty | Buji DAO,https://pbs.twimg.com/profile_images/1648213545979641856/5sg9q7Dc.jpg,1717510769685,1710328390098.0,28.0,39.0,182.0,182.0,58.0,30.0,56250000000000000,0,0,"""Wubba Lubba Dub Dub!""",305,,,,,,
